Ticker,Name,Series Type,Currency,Country,Sector,Industry,Sic,Exchange,Cik,Fiscal_End,Units,Scale,Flow,Adjustment,Periodicity,Metadata,Corporate_History
TRUSG10M,GFD Indices USA 10-year Government Bond Total Return Index,GFD Indices - Total Returns,United States Dollar,United States,,,,,,,Index Number ,Units,Stock,none,Monthly From Jul 1786 To Oct 2022<BR>,"Sources: Sydney Homer, A History of Interest Rates, Princeton: Rutgers, 1963 from Joseph G. Martin, Martin's Boston Stock Market, Boston: 1886 (1800-1862), Hunt's Merchants Magazine (1843-1853), The Economist (1854-1861), The Financial Review (1862-1918), Federal Reserve Bank, National Monetary Statistics, New York: FRB, 1941, 1970 (annually thereafter); and Salomon Brothers, Analytical Record of Yields and Yield Spreads, New York: Saloman Brothers, 1995<br />Notes: Current yields on the 6s of 1790 are used from 1800 through 1822, on the 6s of 1814-1827 are used from 1823 until 1829, and the 5s of 1821-1835 are used from 1830 to 1834. The Federal government completely paid off its debt in the 1830s, so the Boston City 5s are used from 1835 through 1841. The 6s of 1842-1863 are used from 1841 through 1845, and the 6s of 1848-1868 from 1846 to 1862. Data are taken from Hunt's Merchant's Magazine and are periodic with the previous month's quotation used where none is available for 1843, 1844 and 1846 through June 1848. Data are monthly from July 1848 through 1853 using NYSE quotations. Data for 1854 through 1857 are taken from The Economist with NYSE quotations used for 1854 and 1855, and London quotations for 1856 and 1857. The United States yield data are monthly from February 1862 until December 1933, and weekly thereafter. The annual data are taken from Joseph G. Martin, Martin's Boston Stock Market, Boston: 1886. From February 1862 until December 1877, the 6% U.S. Government bonds of 1881 are used. From January 1878 until January 1895, the 4% U.S. Government Bonds of 1907 are used, and from February 1895 until September 1917, the 4% U.S. Government Bonds of 1925 are used. Where no trades were recorded during a given month, the previous month's yield was used. The source for this data is William B. Dana Co., The Financial Review, New York: William B. Dana Co. (1872-1921) which reprinted data published by The Commercial and Financial Chronicle. The 4% Liberty Bonds are used from October 1917 through December 1918, and beginning in 1919, the Federal Reserve Board's 10-15 year Treasury Bond index is used. 10 year bonds are used beginning in 1941.",
Date,Ticker,Open,High,Low,Close
08/31/1945,TRUSG10M,213.4681339,213.4681339,213.4681339,213.4681339
09/30/1945,TRUSG10M,214.3448039,214.3448039,214.3448039,214.3448039
10/31/1945,TRUSG10M,215.8001927,215.8001927,215.8001927,215.8001927
11/30/1945,TRUSG10M,217.0602896,217.0602896,217.0602896,217.0602896
12/31/1945,TRUSG10M,215.0121416,215.0121416,215.0121416,215.0121416
01/31/1946,TRUSG10M,216.4737413,216.4737413,216.4737413,216.4737413
02/28/1946,TRUSG10M,217.1537124,217.1537124,217.1537124,217.1537124
03/31/1946,TRUSG10M,217.8322751,217.8322751,217.8322751,217.8322751
04/30/1946,TRUSG10M,215.2012062,215.2012062,215.2012062,215.2012062
05/31/1946,TRUSG10M,215.3165336,215.3165336,215.3165336,215.3165336
06/30/1946,TRUSG10M,216.2077478,216.2077478,216.2077478,216.2077478
07/31/1946,TRUSG10M,215.7389336,215.7389336,215.7389336,215.7389336
08/31/1946,TRUSG10M,214.8932191,214.8932191,214.8932191,214.8932191
09/30/1946,TRUSG10M,214.2539719,214.2539719,214.2539719,214.2539719
10/31/1946,TRUSG10M,214.9689298,214.9689298,214.9689298,214.9689298
11/30/1946,TRUSG10M,213.7604258,213.7604258,213.7604258,213.7604258
12/31/1946,TRUSG10M,215.8326526,215.8326526,215.8326526,215.8326526
01/31/1947,TRUSG10M,216.9359681,216.9359681,216.9359681,216.9359681
02/28/1947,TRUSG10M,217.6474848,217.6474848,217.6474848,217.6474848
03/31/1947,TRUSG10M,217.9667012,217.9667012,217.9667012,217.9667012
04/30/1947,TRUSG10M,217.8955132,217.8955132,217.8955132,217.8955132
05/31/1947,TRUSG10M,218.4143531,218.4143531,218.4143531,218.4143531
06/30/1947,TRUSG10M,217.9540225,217.9540225,217.9540225,217.9540225
07/31/1947,TRUSG10M,218.4783938,218.4783938,218.4783938,218.4783938
08/31/1947,TRUSG10M,219.3950415,219.3950415,219.3950415,219.3950415
09/30/1947,TRUSG10M,218.7366338,218.7366338,218.7366338,218.7366338
10/31/1947,TRUSG10M,217.1160737,217.1160737,217.1160737,217.1160737
11/30/1947,TRUSG10M,215.5274811,215.5274811,215.5274811,215.5274811
12/31/1947,TRUSG10M,212.8275291,212.8275291,212.8275291,212.8275291
01/31/1948,TRUSG10M,213.2141658,213.2141658,213.2141658,213.2141658
02/29/1948,TRUSG10M,213.983061,213.983061,213.983061,213.983061
03/31/1948,TRUSG10M,214.5596384,214.5596384,214.5596384,214.5596384
04/30/1948,TRUSG10M,215.1360001,215.1360001,215.1360001,215.1360001
05/31/1948,TRUSG10M,217.2588904,217.2588904,217.2588904,217.2588904
06/30/1948,TRUSG10M,215.6952256,215.6952256,215.6952256,215.6952256
07/31/1948,TRUSG10M,215.6963405,215.6963405,215.6963405,215.6963405
08/31/1948,TRUSG10M,215.7011256,215.7011256,215.7011256,215.7011256
09/30/1948,TRUSG10M,216.6740227,216.6740227,216.6740227,216.6740227
10/31/1948,TRUSG10M,216.2907082,216.2907082,216.2907082,216.2907082
11/30/1948,TRUSG10M,217.656157,217.656157,217.656157,217.656157
12/31/1948,TRUSG10M,218.6308455,218.6308455,218.6308455,218.6308455
01/31/1949,TRUSG10M,219.9972588,219.9972588,219.9972588,219.9972588
02/28/1949,TRUSG10M,220.5737145,220.5737145,220.5737145,220.5737145
03/31/1949,TRUSG10M,221.7435343,221.7435343,221.7435343,221.7435343
04/30/1949,TRUSG10M,222.3154231,222.3154231,222.3154231,222.3154231
05/31/1949,TRUSG10M,222.8869535,222.8869535,222.8869535,222.8869535
06/30/1949,TRUSG10M,224.8615026,224.8615026,224.8615026,224.8615026
07/31/1949,TRUSG10M,225.8267133,225.8267133,225.8267133,225.8267133
08/31/1949,TRUSG10M,227.6043871,227.6043871,227.6043871,227.6043871
09/30/1949,TRUSG10M,227.3380143,227.3380143,227.3380143,227.3380143
10/31/1949,TRUSG10M,227.6884937,227.6884937,227.6884937,227.6884937
11/30/1949,TRUSG10M,228.0395135,228.0395135,228.0395135,228.0395135
12/31/1949,TRUSG10M,229.4161097,229.4161097,229.4161097,229.4161097
01/31/1950,TRUSG10M,227.7122103,227.7122103,227.7122103,227.7122103
02/28/1950,TRUSG10M,227.6649578,227.6649578,227.6649578,227.6649578
03/31/1950,TRUSG10M,227.6215884,227.6215884,227.6215884,227.6215884
04/30/1950,TRUSG10M,226.9724106,226.9724106,226.9724106,226.9724106
05/31/1950,TRUSG10M,227.1456463,227.1456463,227.1456463,227.1456463
06/30/1950,TRUSG10M,226.3074909,226.3074909,226.3074909,226.3074909
07/31/1950,TRUSG10M,226.6959854,226.6959854,226.6959854,226.6959854
08/31/1950,TRUSG10M,227.0851469,227.0851469,227.0851469,227.0851469
09/30/1950,TRUSG10M,226.663701,226.663701,226.663701,226.663701
10/31/1950,TRUSG10M,225.8473911,225.8473911,225.8473911,225.8473911
11/30/1950,TRUSG10M,225.6490636,225.6490636,225.6490636,225.6490636
12/31/1950,TRUSG10M,226.2626571,226.2626571,226.2626571,226.2626571
01/31/1951,TRUSG10M,227.6874864,227.6874864,227.6874864,227.6874864
02/28/1951,TRUSG10M,226.8735374,226.8735374,226.8735374,226.8735374
03/31/1951,TRUSG10M,224.2685675,224.2685675,224.2685675,224.2685675
04/30/1951,TRUSG10M,222.7142853,222.7142853,222.7142853,222.7142853
05/31/1951,TRUSG10M,221.3879739,221.3879739,221.3879739,221.3879739
06/30/1951,TRUSG10M,221.6576168,221.6576168,221.6576168,221.6576168
07/31/1951,TRUSG10M,224.1110147,224.1110147,224.1110147,224.1110147
08/31/1951,TRUSG10M,226.7767987,226.7767987,226.7767987,226.7767987
09/30/1951,TRUSG10M,224.4030201,224.4030201,224.4030201,224.4030201
10/31/1951,TRUSG10M,224.2657549,224.2657549,224.2657549,224.2657549
11/30/1951,TRUSG10M,223.935215,223.935215,223.935215,223.935215
12/31/1951,TRUSG10M,225.0084991,225.0084991,225.0084991,225.0084991
01/31/1952,TRUSG10M,225.4790871,225.4790871,225.4790871,225.4790871
02/29/1952,TRUSG10M,224.956595,224.956595,224.956595,224.956595
03/31/1952,TRUSG10M,225.4252546,225.4252546,225.4252546,225.4252546
04/30/1952,TRUSG10M,228.0726314,228.0726314,228.0726314,228.0726314
05/31/1952,TRUSG10M,229.3262667,229.3262667,229.3262667,229.3262667
06/30/1952,TRUSG10M,228.9744079,228.9744079,228.9744079,228.9744079
07/31/1952,TRUSG10M,228.232563,228.232563,228.232563,228.232563
08/31/1952,TRUSG10M,226.9113471,226.9113471,226.9113471,226.9113471
09/30/1952,TRUSG10M,225.2242068,225.2242068,225.2242068,225.2242068
10/31/1952,TRUSG10M,228.4903346,228.4903346,228.4903346,228.4903346
11/30/1952,TRUSG10M,229.1679156,229.1679156,229.1679156,229.1679156
12/31/1952,TRUSG10M,229.2454038,229.2454038,229.2454038,229.2454038
01/31/1953,TRUSG10M,227.5366121,227.5366121,227.5366121,227.5366121
02/28/1953,TRUSG10M,226.6508458,226.6508458,226.6508458,226.6508458
03/31/1953,TRUSG10M,225.9790798,225.9790798,225.9790798,225.9790798
04/30/1953,TRUSG10M,225.1258133,225.1258133,225.1258133,225.1258133
05/31/1953,TRUSG10M,221.392709,221.392709,221.392709,221.392709
06/30/1953,TRUSG10M,220.8055416,220.8055416,220.8055416,220.8055416
07/31/1953,TRUSG10M,224.8569074,224.8569074,224.8569074,224.8569074
08/31/1953,TRUSG10M,225.0153586,225.0153586,225.0153586,225.0153586
09/30/1953,TRUSG10M,227.1393038,227.1393038,227.1393038,227.1393038
10/31/1953,TRUSG10M,231.8753389,231.8753389,231.8753389,231.8753389
11/30/1953,TRUSG10M,231.9853659,231.9853659,231.9853659,231.9853659
12/31/1953,TRUSG10M,234.3316782,234.3316782,234.3316782,234.3316782
01/31/1954,TRUSG10M,237.0989951,237.0989951,237.0989951,237.0989951
02/28/1954,TRUSG10M,237.7962452,237.7962452,237.7962452,237.7962452
03/31/1954,TRUSG10M,240.3737699,240.3737699,240.3737699,240.3737699
04/30/1954,TRUSG10M,242.5372306,242.5372306,242.5372306,242.5372306
05/31/1954,TRUSG10M,241.3081273,241.3081273,241.3081273,241.3081273
06/30/1954,TRUSG10M,241.5737426,241.5737426,241.5737426,241.5737426
07/31/1954,TRUSG10M,243.7498319,243.7498319,243.7498319,243.7498319
08/31/1954,TRUSG10M,242.940592,242.940592,242.940592,242.940592
09/30/1954,TRUSG10M,242.9937482,242.9937482,242.9937482,242.9937482
10/31/1954,TRUSG10M,242.4156903,242.4156903,242.4156903,242.4156903
11/30/1954,TRUSG10M,241.849682,241.849682,241.849682,241.849682
12/31/1954,TRUSG10M,241.7165637,241.7165637,241.7165637,241.7165637
01/31/1955,TRUSG10M,240.1214749,240.1214749,240.1214749,240.1214749
02/28/1955,TRUSG10M,239.8074489,239.8074489,239.8074489,239.8074489
03/31/1955,TRUSG10M,239.9191956,239.9191956,239.9191956,239.9191956
04/30/1955,TRUSG10M,238.7862328,238.7862328,238.7862328,238.7862328
05/31/1955,TRUSG10M,239.1255524,239.1255524,239.1255524,239.1255524
06/30/1955,TRUSG10M,239.2594036,239.2594036,239.2594036,239.2594036
07/31/1955,TRUSG10M,237.3282929,237.3282929,237.3282929,237.3282929
08/31/1955,TRUSG10M,236.4620795,236.4620795,236.4620795,236.4620795
09/30/1955,TRUSG10M,237.0473232,237.0473232,237.0473232,237.0473232
10/31/1955,TRUSG10M,239.4961433,239.4961433,239.4961433,239.4961433
11/30/1955,TRUSG10M,239.8627153,239.8627153,239.8627153,239.8627153
12/31/1955,TRUSG10M,238.9850925,238.9850925,238.9850925,238.9850925
01/31/1956,TRUSG10M,239.574582,239.574582,239.574582,239.574582
02/29/1956,TRUSG10M,241.383693,241.383693,241.383693,241.383693
03/31/1956,TRUSG10M,239.496091,239.496091,239.496091,239.496091
04/30/1956,TRUSG10M,235.6422916,235.6422916,235.6422916,235.6422916
05/31/1956,TRUSG10M,238.482924,238.482924,238.482924,238.482924
06/30/1956,TRUSG10M,240.519444,240.519444,240.519444,240.519444
07/31/1956,TRUSG10M,238.8780368,238.8780368,238.8780368,238.8780368
08/31/1956,TRUSG10M,235.0719861,235.0719861,235.0719861,235.0719861
09/30/1956,TRUSG10M,234.7290344,234.7290344,234.7290344,234.7290344
10/31/1956,TRUSG10M,236.1882618,236.1882618,236.1882618,236.1882618
11/30/1956,TRUSG10M,233.8605837,233.8605837,233.8605837,233.8605837
12/31/1956,TRUSG10M,232.5690885,232.5690885,232.5690885,232.5690885
01/31/1957,TRUSG10M,233.2648843,233.2648843,233.2648843,233.2648843
02/28/1957,TRUSG10M,236.2805042,236.2805042,236.2805042,236.2805042
03/31/1957,TRUSG10M,235.5642551,235.5642551,235.5642551,235.5642551
04/30/1957,TRUSG10M,234.8651635,234.8651635,234.8651635,234.8651635
05/31/1957,TRUSG10M,233.2150287,233.2150287,233.2150287,233.2150287
06/30/1957,TRUSG10M,230.0774305,230.0774305,230.0774305,230.0774305
07/31/1957,TRUSG10M,228.3435033,228.3435033,228.3435033,228.3435033
08/31/1957,TRUSG10M,229.0913282,229.0913282,229.0913282,229.0913282
09/30/1957,TRUSG10M,230.031166,230.031166,230.031166,230.031166
10/31/1957,TRUSG10M,229.8335196,229.8335196,229.8335196,229.8335196
11/30/1957,TRUSG10M,235.4013031,235.4013031,235.4013031,235.4013031
12/31/1957,TRUSG10M,246.3377313,246.3377313,246.3377313,246.3377313
01/31/1958,TRUSG10M,249.4791173,249.4791173,249.4791173,249.4791173
02/28/1958,TRUSG10M,250.9576005,250.9576005,250.9576005,250.9576005
03/31/1958,TRUSG10M,253.0701624,253.0701624,253.0701624,253.0701624
04/30/1958,TRUSG10M,255.8281115,255.8281115,255.8281115,255.8281115
05/31/1958,TRUSG10M,255.5857661,255.5857661,255.5857661,255.5857661
06/30/1958,TRUSG10M,255.1393561,255.1393561,255.1393561,255.1393561
07/31/1958,TRUSG10M,250.9107941,250.9107941,250.9107941,250.9107941
08/31/1958,TRUSG10M,244.5726326,244.5726326,244.5726326,244.5726326
09/30/1958,TRUSG10M,240.8683986,240.8683986,240.8683986,240.8683986
10/31/1958,TRUSG10M,240.8260185,240.8260185,240.8260185,240.8260185
11/30/1958,TRUSG10M,242.7892327,242.7892327,242.7892327,242.7892327
12/31/1958,TRUSG10M,241.1442065,241.1442065,241.1442065,241.1442065
01/31/1959,TRUSG10M,241.9198781,241.9198781,241.9198781,241.9198781
02/28/1959,TRUSG10M,243.9119524,243.9119524,243.9119524,243.9119524
03/31/1959,TRUSG10M,244.1232388,244.1232388,244.1232388,244.1232388
04/30/1959,TRUSG10M,242.3737172,242.3737172,242.3737172,242.3737172
05/31/1959,TRUSG10M,239.5067322,239.5067322,239.5067322,239.5067322
06/30/1959,TRUSG10M,239.7869299,239.7869299,239.7869299,239.7869299
07/31/1959,TRUSG10M,239.4948965,239.4948965,239.4948965,239.4948965
08/31/1959,TRUSG10M,239.7937837,239.7937837,239.7937837,239.7937837
09/30/1959,TRUSG10M,235.8982206,235.8982206,235.8982206,235.8982206
10/31/1959,TRUSG10M,239.6841446,239.6841446,239.6841446,239.6841446
11/30/1959,TRUSG10M,240.5889522,240.5889522,240.5889522,240.5889522
12/31/1959,TRUSG10M,238.4185337,238.4185337,238.4185337,238.4185337
01/31/1960,TRUSG10M,238.7760811,238.7760811,238.7760811,238.7760811
02/29/1960,TRUSG10M,244.1777635,244.1777635,244.1777635,244.1777635
03/31/1960,TRUSG10M,249.8713681,249.8713681,249.8713681,249.8713681
04/30/1960,TRUSG10M,250.1506829,250.1506829,250.1506829,250.1506829
05/31/1960,TRUSG10M,249.6314323,249.6314323,249.6314323,249.6314323
06/30/1960,TRUSG10M,254.6089806,254.6089806,254.6089806,254.6089806
07/31/1960,TRUSG10M,260.7091537,260.7091537,260.7091537,260.7091537
08/31/1960,TRUSG10M,263.6864938,263.6864938,263.6864938,263.6864938
09/30/1960,TRUSG10M,264.521501,264.521501,264.521501,264.521501
10/31/1960,TRUSG10M,263.4290362,263.4290362,263.4290362,263.4290362
11/30/1960,TRUSG10M,263.4277257,263.4277257,263.4277257,263.4277257
12/31/1960,TRUSG10M,266.2257269,266.2257269,266.2257269,266.2257269
01/31/1961,TRUSG10M,267.0776493,267.0776493,267.0776493,267.0776493
02/28/1961,TRUSG10M,269.240125,269.240125,269.240125,269.240125
03/31/1961,TRUSG10M,270.9670692,270.9670692,270.9670692,270.9670692
04/30/1961,TRUSG10M,270.9300064,270.9300064,270.9300064,270.9300064
05/31/1961,TRUSG10M,273.3332875,273.3332875,273.3332875,273.3332875
06/30/1961,TRUSG10M,270.4208204,270.4208204,270.4208204,270.4208204
07/31/1961,TRUSG10M,270.4170988,270.4170988,270.4170988,270.4170988
08/31/1961,TRUSG10M,268.6777854,268.6777854,268.6777854,268.6777854
09/30/1961,TRUSG10M,270.8943041,270.8943041,270.8943041,270.8943041
10/31/1961,TRUSG10M,273.1166821,273.1166821,273.1166821,273.1166821
11/30/1961,TRUSG10M,273.5652687,273.5652687,273.5652687,273.5652687
12/31/1961,TRUSG10M,271.8110076,271.8110076,271.8110076,271.8110076
01/31/1962,TRUSG10M,271.8502645,271.8502645,271.8502645,271.8502645
02/28/1962,TRUSG10M,274.9938936,274.9938936,274.9938936,274.9938936
03/31/1962,TRUSG10M,279.0575982,279.0575982,279.0575982,279.0575982
04/30/1962,TRUSG10M,279.9552335,279.9552335,279.9552335,279.9552335
05/31/1962,TRUSG10M,279.9464605,279.9464605,279.9464605,279.9464605
06/30/1962,TRUSG10M,278.5909066,278.5909066,278.5909066,278.5909066
07/31/1962,TRUSG10M,278.6164518,278.6164518,278.6164518,278.6164518
08/31/1962,TRUSG10M,281.3702031,281.3702031,281.3702031,281.3702031
09/30/1962,TRUSG10M,282.7563448,282.7563448,282.7563448,282.7563448
10/31/1962,TRUSG10M,284.1447318,284.1447318,284.1447318,284.1447318
11/30/1962,TRUSG10M,285.0729379,285.0729379,285.0729379,285.0729379
12/31/1962,TRUSG10M,287.6317353,287.6317353,287.6317353,287.6317353
01/31/1963,TRUSG10M,288.0869259,288.0869259,288.0869259,288.0869259
02/28/1963,TRUSG10M,287.3810982,287.3810982,287.3810982,287.3810982
03/31/1963,TRUSG10M,288.0912383,288.0912383,288.0912383,288.0912383
04/30/1963,TRUSG10M,289.0395387,289.0395387,289.0395387,289.0395387
05/31/1963,TRUSG10M,289.7562185,289.7562185,289.7562185,289.7562185
06/30/1963,TRUSG10M,289.7726016,289.7726016,289.7726016,289.7726016
07/31/1963,TRUSG10M,290.7385103,290.7385103,290.7385103,290.7385103
08/31/1963,TRUSG10M,291.2359525,291.2359525,291.2359525,291.2359525
09/30/1963,TRUSG10M,291.0323866,291.0323866,291.0323866,291.0323866
10/31/1963,TRUSG10M,290.1380857,290.1380857,290.1380857,290.1380857
11/30/1963,TRUSG10M,292.7925941,292.7925941,292.7925941,292.7925941
12/31/1963,TRUSG10M,292.3673573,292.3673573,292.3673573,292.3673573
01/31/1964,TRUSG10M,293.1392142,293.1392142,293.1392142,293.1392142
02/29/1964,TRUSG10M,293.4414618,293.4414618,293.4414618,293.4414618
03/31/1964,TRUSG10M,293.2781543,293.2781543,293.2781543,293.2781543
04/30/1964,TRUSG10M,294.5494329,294.5494329,294.5494329,294.5494329
05/31/1964,TRUSG10M,296.3015592,296.3015592,296.3015592,296.3015592
06/30/1964,TRUSG10M,298.2977539,298.2977539,298.2977539,298.2977539
07/31/1964,TRUSG10M,298.364433,298.364433,298.364433,298.364433
08/31/1964,TRUSG10M,298.9234584,298.9234584,298.9234584,298.9234584
09/30/1964,TRUSG10M,300.6992155,300.6992155,300.6992155,300.6992155
10/31/1964,TRUSG10M,302.2341934,302.2341934,302.2341934,302.2341934
11/30/1964,TRUSG10M,302.304409,302.304409,302.304409,302.304409
12/31/1964,TRUSG10M,303.1178226,303.1178226,303.1178226,303.1178226
01/31/1965,TRUSG10M,304.6725161,304.6725161,304.6725161,304.6725161
02/28/1965,TRUSG10M,304.9972288,304.9972288,304.9972288,304.9972288
03/31/1965,TRUSG10M,306.5640334,306.5640334,306.5640334,306.5640334
04/30/1965,TRUSG10M,307.3889085,307.3889085,307.3889085,307.3889085
05/31/1965,TRUSG10M,307.9701063,307.9701063,307.9701063,307.9701063
06/30/1965,TRUSG10M,309.8045257,309.8045257,309.8045257,309.8045257
07/31/1965,TRUSG10M,310.3876382,310.3876382,310.3876382,310.3876382
08/31/1965,TRUSG10M,310.2259545,310.2259545,310.2259545,310.2259545
09/30/1965,TRUSG10M,309.3300283,309.3300283,309.3300283,309.3300283
10/31/1965,TRUSG10M,308.9560893,308.9560893,308.9560893,308.9560893
11/30/1965,TRUSG10M,308.3514561,308.3514561,308.3514561,308.3514561
12/31/1965,TRUSG10M,305.3092875,305.3092875,305.3092875,305.3092875
01/31/1966,TRUSG10M,306.4922569,306.4922569,306.4922569,306.4922569
02/28/1966,TRUSG10M,299.9403029,299.9403029,299.9403029,299.9403029
03/31/1966,TRUSG10M,308.49875,308.49875,308.49875,308.49875
04/30/1966,TRUSG10M,307.7968977,307.7968977,307.7968977,307.7968977
05/31/1966,TRUSG10M,308.7864909,308.7864909,308.7864909,308.7864909
06/30/1966,TRUSG10M,305.9761783,305.9761783,305.9761783,305.9761783
07/31/1966,TRUSG10M,305.3541097,305.3541097,305.3541097,305.3541097
08/31/1966,TRUSG10M,299.4200908,299.4200908,299.4200908,299.4200908
09/30/1966,TRUSG10M,308.7217757,308.7217757,308.7217757,308.7217757
10/31/1966,TRUSG10M,311.2110175,311.2110175,311.2110175,311.2110175
11/30/1966,TRUSG10M,308.9086517,308.9086517,308.9086517,308.9086517
12/31/1966,TRUSG10M,321.9488962,321.9488962,321.9488962,321.9488962
01/31/1967,TRUSG10M,326.2195495,326.2195495,326.2195495,326.2195495
02/28/1967,TRUSG10M,322.4053101,322.4053101,322.4053101,322.4053101
03/31/1967,TRUSG10M,329.247819,329.247819,329.247819,329.247819
04/30/1967,TRUSG10M,323.3812153,323.3812153,323.3812153,323.3812153
05/31/1967,TRUSG10M,323.9165435,323.9165435,323.9165435,323.9165435
06/30/1967,TRUSG10M,315.0957777,315.0957777,315.0957777,315.0957777
07/31/1967,TRUSG10M,317.9294445,317.9294445,317.9294445,317.9294445
08/31/1967,TRUSG10M,316.6091302,316.6091302,316.6091302,316.6091302
09/30/1967,TRUSG10M,317.0249101,317.0249101,317.0249101,317.0249101
10/31/1967,TRUSG10M,310.4893614,310.4893614,310.4893614,310.4893614
11/30/1967,TRUSG10M,309.5798936,309.5798936,309.5798936,309.5798936
12/31/1967,TRUSG10M,312.0100944,312.0100944,312.0100944,312.0100944
01/31/1968,TRUSG10M,317.3433789,317.3433789,317.3433789,317.3433789
02/29/1968,TRUSG10M,318.3290601,318.3290601,318.3290601,318.3290601
03/31/1968,TRUSG10M,315.0366958,315.0366958,315.0366958,315.0366958
04/30/1968,TRUSG10M,317.0239046,317.0239046,317.0239046,317.0239046
05/31/1968,TRUSG10M,315.6897168,315.6897168,315.6897168,315.6897168
06/30/1968,TRUSG10M,322.5074271,322.5074271,322.5074271,322.5074271
07/31/1968,TRUSG10M,330.1796452,330.1796452,330.1796452,330.1796452
08/31/1968,TRUSG10M,330.9130127,330.9130127,330.9130127,330.9130127
09/30/1968,TRUSG10M,330.6585975,330.6585975,330.6585975,330.6585975
10/31/1968,TRUSG10M,329.1857182,329.1857182,329.1857182,329.1857182
11/30/1968,TRUSG10M,326.5319441,326.5319441,326.5319441,326.5319441
12/31/1968,TRUSG10M,318.9238402,318.9238402,318.9238402,318.9238402
01/31/1969,TRUSG10M,319.8461443,319.8461443,319.8461443,319.8461443
02/28/1969,TRUSG10M,319.8516398,319.8516398,319.8516398,319.8516398
03/31/1969,TRUSG10M,320.5804013,320.5804013,320.5804013,320.5804013
04/30/1969,TRUSG10M,324.6317846,324.6317846,324.6317846,324.6317846
05/31/1969,TRUSG10M,317.8399977,317.8399977,317.8399977,317.8399977
06/30/1969,TRUSG10M,315.652754,315.652754,315.652754,315.652754
07/31/1969,TRUSG10M,319.0407714,319.0407714,319.0407714,319.0407714
08/31/1969,TRUSG10M,316.8788072,316.8788072,316.8788072,316.8788072
09/30/1969,TRUSG10M,303.4600461,303.4600461,303.4600461,303.4600461
10/31/1969,TRUSG10M,318.1343114,318.1343114,318.1343114,318.1343114
11/30/1969,TRUSG10M,312.0058354,312.0058354,312.0058354,312.0058354
12/31/1969,TRUSG10M,300.9500941,300.9500941,300.9500941,300.9500941
01/31/1970,TRUSG10M,305.7392719,305.7392719,305.7392719,305.7392719
02/28/1970,TRUSG10M,327.0694075,327.0694075,327.0694075,327.0694075
03/31/1970,TRUSG10M,324.7013813,324.7013813,324.7013813,324.7013813
04/30/1970,TRUSG10M,309.7627136,309.7627136,309.7627136,309.7627136
05/31/1970,TRUSG10M,308.916642,308.916642,308.916642,308.916642
06/30/1970,TRUSG10M,316.9904642,316.9904642,316.9904642,316.9904642
07/31/1970,TRUSG10M,325.9349758,325.9349758,325.9349758,325.9349758
08/31/1970,TRUSG10M,325.3661253,325.3661253,325.3661253,325.3661253
09/30/1970,TRUSG10M,332.1242654,332.1242654,332.1242654,332.1242654
10/31/1970,TRUSG10M,333.183802,333.183802,333.183802,333.183802
11/30/1970,TRUSG10M,356.2175004,356.2175004,356.2175004,356.2175004
12/31/1970,TRUSG10M,357.8830812,357.8830812,357.8830812,357.8830812
01/31/1971,TRUSG10M,370.7783762,370.7783762,370.7783762,370.7783762
02/28/1971,TRUSG10M,371.2948534,371.2948534,371.2948534,371.2948534
03/31/1971,TRUSG10M,390.3741315,390.3741315,390.3741315,390.3741315
04/30/1971,TRUSG10M,376.5694488,376.5694488,376.5694488,376.5694488
05/31/1971,TRUSG10M,370.251206,370.251206,370.251206,370.251206
06/30/1971,TRUSG10M,363.6451028,363.6451028,363.6451028,363.6451028
07/31/1971,TRUSG10M,361.7195538,361.7195538,361.7195538,361.7195538
08/31/1971,TRUSG10M,379.1969096,379.1969096,379.1969096,379.1969096
09/30/1971,TRUSG10M,389.0931969,389.0931969,389.0931969,389.0931969
10/31/1971,TRUSG10M,394.8004107,394.8004107,394.8004107,394.8004107
11/30/1971,TRUSG10M,394.9813474,394.9813474,394.9813474,394.9813474
12/31/1971,TRUSG10M,398.1047653,398.1047653,398.1047653,398.1047653
01/31/1972,TRUSG10M,394.2153001,394.2153001,394.2153001,394.2153001
02/29/1972,TRUSG10M,397.6741355,397.6741355,397.6741355,397.6741355
03/31/1972,TRUSG10M,397.334132,397.334132,397.334132,397.334132
04/30/1972,TRUSG10M,398.7748369,398.7748369,398.7748369,398.7748369
05/31/1972,TRUSG10M,403.4728931,403.4728931,403.4728931,403.4728931
06/30/1972,TRUSG10M,402.5405864,402.5405864,402.5405864,402.5405864
07/31/1972,TRUSG10M,405.4952425,405.4952425,405.4952425,405.4952425
08/31/1972,TRUSG10M,398.7113353,398.7113353,398.7113353,398.7113353
09/30/1972,TRUSG10M,397.3525775,397.3525775,397.3525775,397.3525775
10/31/1972,TRUSG10M,403.3233603,403.3233603,403.3233603,403.3233603
11/30/1972,TRUSG10M,409.3490813,409.3490813,409.3490813,409.3490813
12/31/1972,TRUSG10M,407.5997796,407.5997796,407.5997796,407.5997796
01/31/1973,TRUSG10M,405.9109322,405.9109322,405.9109322,405.9109322
02/28/1973,TRUSG10M,405.2055417,405.2055417,405.2055417,405.2055417
03/31/1973,TRUSG10M,404.829966,404.829966,404.829966,404.829966
04/30/1973,TRUSG10M,407.9754661,407.9754661,407.9754661,407.9754661
05/31/1973,TRUSG10M,403.5676602,403.5676602,403.5676602,403.5676602
